bay_id,st_marker_id,status,location,lat,lon
7063,4702Ea,Unoccupied,"(-37.804573127716736, 144.95899052129965)",-37.804573127716736,144.95899052129965
2322,2886N,Present,"(-37.8108887374072, 144.96669066831026)",-37.8108887374072,144.96669066831026
3571,7099S,Unoccupied,"(-37.80907994356288, 144.95320282586704)",-37.80907994356288,144.95320282586704
7056,4686Ea,Unoccupied,"(-37.804994804480884, 144.95918466191517)",-37.804994804480884,144.95918466191517
5872,C9190,Present,"(-37.79847513739384, 144.96542559059571)",-37.79847513739384,144.96542559059571
4262,C6856,Unoccupied,"(-37.80947043997966, 144.95577017845275)",-37.80947043997966,144.95577017845275
2662,10169W,Unoccupied,"(-37.80435064498897, 144.9492992310059)",-37.80435064498897,144.9492992310059
4652,8469W,Unoccupied,"(-37.82546445181602, 144.96666522872573)",-37.82546445181602,144.96666522872573
3803,C5434,Present,"(-37.80809212219789, 144.95473598666138)",-37.80809212219789,144.95473598666138
3914,C5742,Unoccupied,"(-37.804878278928875, 144.95532472315324)",-37.804878278928875,144.95532472315324
4245,C6822,Unoccupied,"(-37.80950645408079, 144.9556160095626)",-37.80950645408079,144.9556160095626
5866,C9166,Present,"(-37.798448675108475, 144.96517647689)",-37.798448675108475,144.96517647689
5105,9903S,Unoccupied,"(-37.82570064826507, 144.9684826956871)",-37.82570064826507,144.9684826956871
2678,10187W,Unoccupied,"(-37.803879688971975, 144.94938219754158)",-37.803879688971975,144.94938219754158
5112,9916N,Unoccupied,"(-37.825577686305664, 144.96853895777565)",-37.825577686305664,144.96853895777565
4617,8347W,Unoccupied,"(-37.82398272026749, 144.9684977951452)",-37.82398272026749,144.9684977951452
3403,6252N,Present,"(-37.80758513511026, 144.96637132175528)",-37.80758513511026,144.96637132175528
5882,12912N,Present,"(-37.798385444199326, 144.96544383522328)",-37.798385444199326,144.96544383522328
3833,C5542,Unoccupied,"(-37.80667854772118, 144.9540880143075)",-37.80667854772118,144.9540880143075
5865,C9162,Present,"(-37.79844487875489, 144.96514275067392)",-37.79844487875489,144.96514275067392
3156,5347W,Present,"(-37.810204300231675, 144.95560731751647)",-37.810204300231675,144.95560731751647
4427,C7694,Present,"(-37.80365748714469, 144.9550320987078)",-37.80365748714469,144.9550320987078
5106,9904N,Unoccupied,"(-37.82552908158776, 144.96870521963956)",-37.82552908158776,144.96870521963956
3864,C5624,Unoccupied,"(-37.80709106879101, 144.95493314683276)",-37.80709106879101,144.95493314683276
5181,C8014,Present,"(-37.810500628557676, 144.95237272746522)",-37.810500628557676,144.95237272746522
2677,10186E,Unoccupied,"(-37.80389685139612, 144.94956921982626)",-37.80389685139612,144.94956921982626
4254,C6840,Unoccupied,"(-37.80926994307797, 144.95566110647576)",-37.80926994307797,144.95566110647576
3252,5804E,Unoccupied,"(-37.8070834098104, 144.9534650542374)",-37.8070834098104,144.9534650542374
4104,C6350,Unoccupied,"(-37.804241181936646, 144.95091819325842)",-37.804241181936646,144.95091819325842
3823,C5502,Unoccupied,"(-37.80716454585276, 144.9543081254844)",-37.80716454585276,144.9543081254844
4246,C6824,Unoccupied,"(-37.80948144669376, 144.9556201057953)",-37.80948144669376,144.9556201057953
4107,C6360,Present,"(-37.80417138872289, 144.9509307250296)",-37.80417138872289,144.9509307250296
4327,C6992,Unoccupied,"(-37.80925569590514, 144.9562800890904)",-37.80925569590514,144.9562800890904
3805,C5442,Present,"(-37.80804139113411, 144.9547126926679)",-37.80804139113411,144.9547126926679
3819,C5490,Unoccupied,"(-37.80725899738779, 144.9543510344472)",-37.80725899738779,144.9543510344472
3640,7595S,Unoccupied,"(-37.805352315471154, 144.95041134473956)",-37.805352315471154,144.95041134473956
4197,C6670,Unoccupied,"(-37.80871070565439, 144.9585441698922)",-37.80871070565439,144.9585441698922
4395,C7224,Present,"(-37.80780659924804, 144.95241056570126)",-37.80780659924804,144.95241056570126
2747,4576E,Unoccupied,"(-37.80803999840939, 144.96604209597555)",-37.80803999840939,144.96604209597555
3514,6669S,Present,"(-37.808883022891514, 144.95828361591987)",-37.808883022891514,144.95828361591987
879,780E,Unoccupied,"(-37.81195047079741, 144.96782860739688)",-37.81195047079741,144.96782860739688
4356,C7142,Unoccupied,"(-37.80846791484835, 144.9525733452055)",-37.80846791484835,144.9525733452055
2685,10194E,Unoccupied,"(-37.80368581491156, 144.94960640827674)",-37.80368581491156,144.94960640827674
4397,C7228,Unoccupied,"(-37.80783289251717, 144.95235641598873)",-37.80783289251717,144.95235641598873
3920,C5754,Unoccupied,"(-37.80469658766741, 144.9553573821334)",-37.80469658766741,144.9553573821334
4423,C7686,Present,"(-37.80367465531964, 144.95518377795898)",-37.80367465531964,144.95518377795898
3862,C5620,Unoccupied,"(-37.80714143011748, 144.9549240681294)",-37.80714143011748,144.9549240681294
5886,12905S,Present,"(-37.79853551627522, 144.965142058334)",-37.79853551627522,144.965142058334
3000,5050E,Unoccupied,"(-37.80528745757218, 144.9581284479058)",-37.80528745757218,144.9581284479058
4403,C7240,Unoccupied,"(-37.80792434807715, 144.9521679122788)",-37.80792434807715,144.9521679122788
4016,C6070,Unoccupied,"(-37.805689637861846, 144.9521707552837)",-37.805689637861846,144.9521707552837
4447,C7740,Unoccupied,"(-37.803139591402825, 144.95041041830297)",-37.803139591402825,144.95041041830297
4024,C6086,Unoccupied,"(-37.80502683874597, 144.9522851177424)",-37.80502683874597,144.9522851177424
3017,5096E,Present,"(-37.80443374608326, 144.9577373342755)",-37.80443374608326,144.9577373342755
4446,C7738,Unoccupied,"(-37.80314276449994, 144.95043863536836)",-37.80314276449994,144.95043863536836
3102,5258E,Unoccupied,"(-37.80490647302209, 144.95736249473944)",-37.80490647302209,144.95736249473944
3008,5072E,Unoccupied,"(-37.80495738619152, 144.95797680186288)",-37.80495738619152,144.95797680186288
3119,5280E,Unoccupied,"(-37.80455937702844, 144.95742385912214)",-37.80455937702844,144.95742385912214
8335,C7736C,Unoccupied,"(-37.80314956292773, 144.9505000421462)",-37.80314956292773,144.9505000421462
3115,5272E,Unoccupied,"(-37.80466290248337, 144.9574055571654)",-37.80466290248337,144.9574055571654
3116,5274E,Unoccupied,"(-37.80463702846584, 144.9574101345536)",-37.80463702846584,144.9574101345536
3684,7644N,Unoccupied,"(-37.80494833451298, 144.9484029253028)",-37.80494833451298,144.9484029253028
3730,7784N,Unoccupied,"(-37.802431124332074, 144.94482481471812)",-37.802431124332074,144.94482481471812
3708,7674N,Present,"(-37.803779765096664, 144.9569850663628)",-37.803779765096664,144.9569850663628
3953,C5874,Present,"(-37.80512030839985, 144.95378052840346)",-37.80512030839985,144.95378052840346
3905,C5724,Unoccupied,"(-37.80522625027015, 144.95526217349115)",-37.80522625027015,144.95526217349115
3003,5060E,Unoccupied,"(-37.80514354426124, 144.9580620873935)",-37.80514354426124,144.9580620873935
3002,5058E,Unoccupied,"(-37.80516415538277, 144.95807184586596)",-37.80516415538277,144.95807184586596
3724,7737S,Unoccupied,"(-37.80325401620138, 144.95058834497473)",-37.80325401620138,144.95058834497473
4010,C6058,Unoccupied,"(-37.80590733551236, 144.952131579965)",-37.80590733551236,144.952131579965
3122,5286E,Unoccupied,"(-37.80450765177193, 144.95743300722836)",-37.80450765177193,144.95743300722836
3007,5068E,Unoccupied,"(-37.805044328852205, 144.95801660850978)",-37.805044328852205,144.95801660850978
3722,7733S,Unoccupied,"(-37.803275156334294, 144.95078278913218)",-37.803275156334294,144.95078278913218
921,C700,Present,"(-37.81416846060719, 144.9687266792635)",-37.81416846060719,144.9687266792635
954,C822,Unoccupied,"(-37.811257509886595, 144.96738963162676)",-37.811257509886595,144.96738963162676
3906,C5726,Unoccupied,"(-37.80520172201874, 144.95526658230324)",-37.80520172201874,144.95526658230324
3250,5795W,Unoccupied,"(-37.803907217110535, 144.95538386037444)",-37.803907217110535,144.95538386037444
2687,10196E,Present,"(-37.80363260222154, 144.94961580163655)",-37.80363260222154,144.94961580163655
3400,6241W,Unoccupied,"(-37.80585287262254, 144.95077786807047)",-37.80585287262254,144.95077786807047
2633,10103W,Unoccupied,"(-37.803471559047566, 144.9479280887954)",-37.803471559047566,144.9479280887954
920,C696,Present,"(-37.81419221506229, 144.9687373545966)",-37.81419221506229,144.9687373545966
3006,5066E,Unoccupied,"(-37.80506700905272, 144.95802706944522)",-37.80506700905272,144.95802706944522
3001,5052E,Unoccupied,"(-37.805265514029216, 144.95811795168993)",-37.805265514029216,144.95811795168993
3922,C5760,Unoccupied,"(-37.804648423233246, 144.95536603987242)",-37.804648423233246,144.95536603987242
2684,10193W,Unoccupied,"(-37.803720972479354, 144.94941015473876)",-37.803720972479354,144.94941015473876
2649,10124E,Present,"(-37.80313925576209, 144.94821838550098)",-37.80313925576209,144.94821838550098
1672,2195S,Unoccupied,"(-37.814592013878155, 144.96586862109748)",-37.814592013878155,144.96586862109748
4055,C6148,Unoccupied,"(-37.80417908091468, 144.9524357071225)",-37.80417908091468,144.9524357071225
2640,10113W,Unoccupied,"(-37.80352505496764, 144.94791924015442)",-37.80352505496764,144.94791924015442
4449,C7744,Unoccupied,"(-37.803126015104915, 144.95028936539006)",-37.803126015104915,144.95028936539006
8894,8123W,Unoccupied,"(-37.825805142280885, 144.96917715285431)",-37.825805142280885,144.96917715285431
7059,4692Ea,Present,"(-37.80484250934886, 144.9591144008784)",-37.80484250934886,144.9591144008784
869,738E,Unoccupied,"(-37.8134107772366, 144.9685031670179)",-37.8134107772366,144.9685031670179
4066,C6170,Unoccupied,"(-37.80381216319044, 144.9525005404663)",-37.80381216319044,144.9525005404663
1540,1908N,Unoccupied,"(-37.81444536409637, 144.96984329198955)",-37.81444536409637,144.96984329198955
8893,8125W,Unoccupied,"(-37.82575265342357, 144.96919319792124)",-37.82575265342357,144.96919319792124
3123,5288E,Unoccupied,"(-37.80448177634196, 144.95743758243614)",-37.80448177634196,144.95743758243614
4116,C6390,Unoccupied,"(-37.803819986544745, 144.95099277694794)",-37.803819986544745,144.95099277694794
2686,10195W,Unoccupied,"(-37.803664376988664, 144.9494201510351)",-37.803664376988664,144.9494201510351
2671,10180E,Unoccupied,"(-37.8040527480692, 144.94954174409875)",-37.8040527480692,144.94954174409875
4445,C7736,Unoccupied,"(-37.80314610524371, 144.95046851427497)",-37.80314610524371,144.95046851427497
7060,4694Ea,Unoccupied,"(-37.80479172656398, 144.95909104701795)",-37.80479172656398,144.95909104701795
3987,C5942,Unoccupied,"(-37.80407539707152, 144.9539671009614)",-37.80407539707152,144.9539671009614
7062,4700Ea,Present,"(-37.80463110382532, 144.95901729620357)",-37.80463110382532,144.95901729620357
2682,10191W,Unoccupied,"(-37.80377542661587, 144.94940056369148)",-37.80377542661587,144.94940056369148
3104,5260E,Present,"(-37.80488203022598, 144.95736681779078)",-37.80488203022598,144.95736681779078
4083,C6280,Unoccupied,"(-37.80504309612259, 144.9507772992846)",-37.80504309612259,144.9507772992846
2666,10174E,Unoccupied,"(-37.804214385640634, 144.94951325623254)",-37.804214385640634,144.94951325623254
3382,6207W,Present,"(-37.80630677783586, 144.950984602318)",-37.80630677783586,144.950984602318
2689,10198E,Unoccupied,"(-37.80357973082905, 144.94962510604972)",-37.80357973082905,144.94962510604972
2681,10190E,Unoccupied,"(-37.80379246057316, 144.9495876166959)",-37.80379246057316,144.9495876166959
3012,5086E,Present,"(-37.804660182853496, 144.95783832325395)",-37.804660182853496,144.95783832325395
7061,4696Ea,Unoccupied,"(-37.80474307012923, 144.9590686673693)",-37.80474307012923,144.9590686673693
2667,10176E,Unoccupied,"(-37.80415897928181, 144.94952302106753)",-37.80415897928181,144.94952302106753
3702,7667S,Present,"(-37.80406749384197, 144.95788992690052)",-37.80406749384197,144.95788992690052
2674,10183W,Unoccupied,"(-37.803986538656574, 144.94936336445556)",-37.803986538656574,144.94936336445556
2688,10197W,Unoccupied,"(-37.803609634862845, 144.94942976511823)",-37.803609634862845,144.94942976511823
2325,2893S,Unoccupied,"(-37.8111698947865, 144.96637794247437)",-37.8111698947865,144.96637794247437
2670,10179W,Unoccupied,"(-37.804094284673724, 144.9493444001103)",-37.804094284673724,144.9493444001103
3698,7663S,Present,"(-37.804081524564765, 144.95801944615067)",-37.804081524564765,144.95801944615067
4102,C6344,Unoccupied,"(-37.80428791544201, 144.9509098883141)",-37.80428791544201,144.9509098883141
866,694E,Unoccupied,"(-37.814047416019505, 144.96879507487446)",-37.814047416019505,144.96879507487446
1542,1912N,Present,"(-37.814484871303804, 144.96971035097545)",-37.814484871303804,144.96971035097545
3700,7665S,Present,"(-37.80407451875426, 144.9579547673291)",-37.80407451875426,144.9579547673291
8342,647W,Present,"(-37.81613310190409, 144.9695092774775)",-37.81613310190409,144.9695092774775
2663,10170E,Present,"(-37.80435822131767, 144.9494885385869)",-37.80435822131767,144.9494885385869
4017,C6072,Present,"(-37.80518907672143, 144.9522558073889)",-37.80518907672143,144.9522558073889
4014,C6066,Unoccupied,"(-37.805734133247434, 144.95216266993137)",-37.805734133247434,144.95216266993137
4015,C6068,Unoccupied,"(-37.80571127328676, 144.95216680590244)",-37.80571127328676,144.95216680590244
952,C814,Present,"(-37.81133017001849, 144.96742283713283)",-37.81133017001849,144.96742283713283
4421,C7682,Unoccupied,"(-37.803682008212505, 144.95524866067768)",-37.803682008212505,144.95524866067768
3680,7640N,Unoccupied,"(-37.804954659650164, 144.94845913747562)",-37.804954659650164,144.94845913747562
3948,C5864,Unoccupied,"(-37.8052387829283, 144.95375936377005)",-37.8052387829283,144.95375936377005
3943,C5854,Unoccupied,"(-37.805362842586234, 144.95373722072688)",-37.805362842586234,144.95373722072688
3673,7632N,Unoccupied,"(-37.8049688034327, 144.94858505740615)",-37.8049688034327,144.94858505740615
3676,7636N,Unoccupied,"(-37.804961001825404, 144.94851534910413)",-37.804961001825404,144.94851534910413
4651,8468E,Unoccupied,"(-37.82544463527283, 144.96686486987795)",-37.82544463527283,144.96686486987795
3976,C5920,Present,"(-37.804345921495845, 144.9539190313697)",-37.804345921495845,144.9539190313697
877,775W,Unoccupied,"(-37.81221754261522, 144.96770542370388)",-37.81221754261522,144.96770542370388
1544,1916N,Present,"(-37.81454685704701, 144.96949993064857)",-37.81454685704701,144.96949993064857
928,C724,Present,"(-37.81362355936621, 144.96847414382597)",-37.81362355936621,144.96847414382597
5051,9828N,Unoccupied,"(-37.825070695379665, 144.9702829329751)",-37.825070695379665,144.9702829329751
4025,C6088,Unoccupied,"(-37.80500356460843, 144.95228928847817)",-37.80500356460843,144.95228928847817
3999,C5966,Unoccupied,"(-37.803778044765906, 144.95402017467023)",-37.803778044765906,144.95402017467023
956,C826,Present,"(-37.811210911027, 144.9673683886752)",-37.811210911027,144.9673683886752
2326,2895S,Unoccupied,"(-37.81118873125521, 144.96631406952298)",-37.81118873125521,144.96631406952298
3125,5292E,Unoccupied,"(-37.80443003266712, 144.95744673106356)",-37.80443003266712,144.95744673106356
2660,10167W,Unoccupied,"(-37.80440418442524, 144.9492897972084)",-37.80440418442524,144.9492897972084
3005,5064E,Unoccupied,"(-37.80508968150744, 144.95803743823717)",-37.80508968150744,144.95803743823717
3642,7597S,Unoccupied,"(-37.80534515289085, 144.9503473572917)",-37.80534515289085,144.9503473572917
2676,10185W,Present,"(-37.803932779609106, 144.94937283926816)",-37.803932779609106,144.94937283926816
1545,1918N,Unoccupied,"(-37.81456889297397, 144.9694242770763)",-37.81456889297397,144.9694242770763
4084,C6282,Unoccupied,"(-37.805020358224084, 144.9507813485468)",-37.805020358224084,144.9507813485468
2488,C2874,Present,"(-37.810709013284594, 144.9676187371634)",-37.810709013284594,144.9676187371634
4650,8466E,Unoccupied,"(-37.82548859612146, 144.9668524331542)",-37.82548859612146,144.9668524331542
4656,8476E,Unoccupied,"(-37.82528047566092, 144.96691130032548)",-37.82528047566092,144.96691130032548
8341,645W,Present,"(-37.81618810644635, 144.96953461682887)",-37.81618810644635,144.96953461682887
881,787W,Present,"(-37.81160147807964, 144.9674231907233)",-37.81160147807964,144.9674231907233
1471,1775S,Present,"(-37.8167541660727, 144.96609310265694)",-37.8167541660727,144.96609310265694
8340,643W,Unoccupied,"(-37.81624159851649, 144.96955925814933)",-37.81624159851649,144.96955925814933
2642,10116E,Unoccupied,"(-37.803361894255374, 144.94817847650575)",-37.803361894255374,144.94817847650575
4679,8502E,Present,"(-37.824569634670425, 144.9671180764057)",-37.824569634670425,144.9671180764057
5120,9932N,Unoccupied,"(-37.8258483441805, 144.96763411153665)",-37.8258483441805,144.96763411153665
4103,C6348,Unoccupied,"(-37.80426469250205, 144.9509140071126)",-37.80426469250205,144.9509140071126
3973,C5914,Present,"(-37.80448176840822, 144.9538948503972)",-37.80448176840822,144.9538948503972
3016,5094E,Present,"(-37.80445522391068, 144.95774694686025)",-37.80445522391068,144.95774694686025
2669,10178E,Present,"(-37.80410451447679, 144.94953261336826)",-37.80410451447679,144.94953261336826
927,C722,Present,"(-37.813645541218705, 144.96848423444078)",-37.813645541218705,144.96848423444078
4027,C6092,Present,"(-37.80495669586404, 144.95229762380393)",-37.80495669586404,144.95229762380393
4022,C6082,Present,"(-37.8050729405996, 144.95227676975514)",-37.8050729405996,144.95227676975514
3931,C5778,Unoccupied,"(-37.804235053458356, 144.95544037232816)",-37.804235053458356,144.95544037232816
2321,2884N,Unoccupied,"(-37.81086765834064, 144.96676222197016)",-37.81086765834064,144.96676222197016
4019,C6076,Unoccupied,"(-37.80514297321365, 144.95226428308345)",-37.80514297321365,144.95226428308345
3675,7634N,Unoccupied,"(-37.80496415539301, 144.94854345868964)",-37.80496415539301,144.94854345868964
6661,8467W,Unoccupied,"(-37.82551679086782, 144.96664817690794)",-37.82551679086782,144.96664817690794
3940,C5796,Present,"(-37.80398540792126, 144.9554852483999)",-37.80398540792126,144.9554852483999
5087,9884N,Present,"(-37.82544817643825, 144.9689823818615)",-37.82544817643825,144.9689823818615
3020,5102E,Present,"(-37.80435626153255, 144.95770235546706)",-37.80435626153255,144.95770235546706
4067,C6172,Unoccupied,"(-37.80378588076532, 144.95250516614124)",-37.80378588076532,144.95250516614124
4122,C6406,Unoccupied,"(-37.80368004193126, 144.9510178787948)",-37.80368004193126,144.9510178787948
865,690E,Present,"(-37.814095683783655, 144.96881719043878)",-37.814095683783655,144.96881719043878
3939,C5794,Unoccupied,"(-37.80401038177662, 144.9554807587221)",-37.80401038177662,144.9554807587221
3390,6223W,Present,"(-37.806091285795176, 144.95088646363757)",-37.806091285795176,144.95088646363757
3393,6229W,Unoccupied,"(-37.8060050580372, 144.95084709764473)",-37.8060050580372,144.95084709764473
4654,8474E,Unoccupied,"(-37.82533323321546, 144.96689638293805)",-37.82533323321546,144.96689638293805
3120,5282E,Unoccupied,"(-37.804533525850424, 144.95742843316464)",-37.804533525850424,144.95742843316464
1538,1903S,Unoccupied,"(-37.8142409264922, 144.9710888210162)",-37.8142409264922,144.9710888210162
955,C824,Present,"(-37.81123421045719, 144.96737901042525)",-37.81123421045719,144.96737901042525
2323,2888N,Unoccupied,"(-37.810907523740994, 144.9666268212244)",-37.810907523740994,144.9666268212244
5100,9898N,Unoccupied,"(-37.825504773219706, 144.96878836099705)",-37.825504773219706,144.96878836099705
886,797W,Present,"(-37.81133408286653, 144.96729994151607)",-37.81133408286653,144.96729994151607
3370,6185W,Present,"(-37.80667341985976, 144.95115105940047)",-37.80667341985976,144.95115105940047
3022,5106E,Unoccupied,"(-37.80431387841997, 144.95768253401354)",-37.80431387841997,144.95768253401354
2653,10155W,Unoccupied,"(-37.80476269838175, 144.94922777133996)",-37.80476269838175,144.94922777133996
4050,C6138,Unoccupied,"(-37.804293831844774, 144.95241519870225)",-37.804293831844774,144.95241519870225
4057,C6152,Unoccupied,"(-37.80404064515151, 144.95245978327569)",-37.80404064515151,144.95245978327569
957,C828,Present,"(-37.8111871873981, 144.96735757463318)",-37.8111871873981,144.96735757463318
3015,5092E,Present,"(-37.80447675631378, 144.95775638940404)",-37.80447675631378,144.95775638940404
4054,C6146,Unoccupied,"(-37.8042026441709, 144.95243150666175)",-37.8042026441709,144.95243150666175
8330,C7734A,Unoccupied,"(-37.8031707374671, 144.95069360507088)",-37.8031707374671,144.95069360507088
3280,5842E,Unoccupied,"(-37.80657529109709, 144.95355467497205)",-37.80657529109709,144.95355467497205
3727,7762N,Unoccupied,"(-37.80254076503344, 144.9458218122118)",-37.80254076503344,144.9458218122118
4130,C6424,Unoccupied,"(-37.803496275233954, 144.95105059551076)",-37.803496275233954,144.95105059551076
4443,C7732,Unoccupied,"(-37.80317773867142, 144.95075600524456)",-37.80317773867142,144.95075600524456
4444,C7734,Unoccupied,"(-37.80317433294745, 144.95072564926573)",-37.80317433294745,144.95072564926573
4441,C7728,Unoccupied,"(-37.803184192208334, 144.95081336012015)",-37.803184192208334,144.95081336012015
4435,C7710,Unoccupied,"(-37.80359824282294, 144.95451109653197)",-37.80359824282294,144.95451109653197
4436,C7712,Unoccupied,"(-37.80359470663074, 144.95447976391296)",-37.80359470663074,144.95447976391296
3936,C5788,Unoccupied,"(-37.80411018285281, 144.95546281852842)",-37.80411018285281,144.95546281852842
4677,8500E,Unoccupied,"(-37.8246222298, 144.9671023821246)",-37.8246222298,144.9671023821246
3723,7735S,Unoccupied,"(-37.80326767897914, 144.95071374441312)",-37.80326767897914,144.95071374441312
3917,C5748,Unoccupied,"(-37.80479934256647, 144.95533891201956)",-37.80479934256647,144.95533891201956
3942,C5800,Unoccupied,"(-37.803932783966495, 144.95549470757186)",-37.803932783966495,144.95549470757186
4442,C7730,Unoccupied,"(-37.80318101848323, 144.95078523746167)",-37.80318101848323,144.95078523746167
3919,C5752,Unoccupied,"(-37.8047467186264, 144.9553483714258)",-37.8047467186264,144.9553483714258
5109,9910N,Unoccupied,"(-37.825553384882554, 144.96862208844982)",-37.825553384882554,144.96862208844982
4422,C7684,Present,"(-37.80367821515115, 144.95521518472984)",-37.80367821515115,144.95521518472984
3928,C5772,Unoccupied,"(-37.80439386767839, 144.95541182368808)",-37.80439386767839,144.95541182368808
8334,C7736B,Unoccupied,"(-37.80315295366602, 144.95053163261065)",-37.80315295366602,144.95053163261065
3926,C5768,Unoccupied,"(-37.80444470791144, 144.95540268447868)",-37.80444470791144,144.95540268447868
3996,C5960,Unoccupied,"(-37.80385254071309, 144.95400681899247)",-37.80385254071309,144.95400681899247
2645,10119W,Present,"(-37.80325643016957, 144.94796492747898)",-37.80325643016957,144.94796492747898
4126,C6414,Unoccupied,"(-37.80358787018449, 144.95103430187015)",-37.80358787018449,144.95103430187015
3644,7599S,Present,"(-37.805337957012156, 144.9502833511384)",-37.805337957012156,144.9502833511384
953,C818,Present,"(-37.811306870582015, 144.96741221649182)",-37.811306870582015,144.96741221649182
3112,5269W,Present,"(-37.80457330913154, 144.95730719858437)",-37.80457330913154,144.95730719858437
8983,7905W,Unoccupied,"(-37.82436442673581, 144.9703235252092)",-37.82436442673581,144.9703235252092
4426,C7692,Present,"(-37.8036608605574, 144.95506192376945)",-37.8036608605574,144.95506192376945
4063,C6164,Unoccupied,"(-37.80388628644553, 144.95248741442433)",-37.80388628644553,144.95248741442433
4070,C6178,Unoccupied,"(-37.803713326089664, 144.95251800751856)",-37.803713326089664,144.95251800751856
3998,C5964,Unoccupied,"(-37.803803046432606, 144.95401565882918)",-37.803803046432606,144.95401565882918
5097,9895S,Unoccupied,"(-37.825627484704526, 144.96873521752343)",-37.825627484704526,144.96873521752343
4583,8310E,Unoccupied,"(-37.82531258561763, 144.96821379723454)",-37.82531258561763,144.96821379723454
3962,C5892,Unoccupied,"(-37.80486179757756, 144.95382674260944)",-37.80486179757756,144.95382674260944
4433,C7706,Present,"(-37.80362157835981, 144.95471628095635)",-37.80362157835981,144.95471628095635
5121,9934N,Present,"(-37.82585564463342, 144.96760905564972)",-37.82585564463342,144.96760905564972
3707,7673S,Present,"(-37.80396439252925, 144.9569678014635)",-37.80396439252925,144.9569678014635
4657,8478E,Unoccupied,"(-37.82522773067467, 144.9669262219488)",-37.82522773067467,144.9669262219488
4009,C6056,Unoccupied,"(-37.805957885073894, 144.952122521354)",-37.805957885073894,144.952122521354
3009,5078E,Unoccupied,"(-37.804851403825936, 144.95792778815903)",-37.804851403825936,144.95792778815903
3661,7620N,Unoccupied,"(-37.80498763656492, 144.94875372356168)",-37.80498763656492,144.94875372356168
4607,8336E,Unoccupied,"(-37.824629256263, 144.96842054416624)",-37.824629256263,144.96842054416624
3991,C5950,Unoccupied,"(-37.80397643814763, 144.95398474355974)",-37.80397643814763,144.95398474355974
3106,5263W,Unoccupied,"(-37.80472588261445, 144.95728025176388)",-37.80472588261445,144.95728025176388
3100,5256E,Unoccupied,"(-37.80493178321336, 144.95735802159965)",-37.80493178321336,144.95735802159965
3971,C5910,Unoccupied,"(-37.8045312080333, 144.9538860279457)",-37.8045312080333,144.9538860279457
3011,5084E,Unoccupied,"(-37.80468237388431, 144.95784863450982)",-37.80468237388431,144.95784863450982
3395,6233W,Unoccupied,"(-37.80596271642133, 144.95082772735728)",-37.80596271642133,144.95082772735728
3389,6221W,Present,"(-37.806112435723136, 144.95089614486108)",-37.806112435723136,144.95089614486108
3989,C5946,Present,"(-37.804026221723106, 144.9539758534026)",-37.804026221723106,144.9539758534026
4052,C6142,Unoccupied,"(-37.80424789613546, 144.9524234966128)",-37.80424789613546,144.9524234966128
4061,C6160,Unoccupied,"(-37.8039328081435, 144.95247910959128)",-37.8039328081435,144.95247910959128
3960,C5888,Present,"(-37.80495470294587, 144.95381007070802)",-37.80495470294587,144.95381007070802
4031,C6100,Unoccupied,"(-37.80480420853655, 144.95232441419762)",-37.80480420853655,144.95232441419762
4053,C6144,Unoccupied,"(-37.80422532345816, 144.95242753080112)",-37.80422532345816,144.95242753080112
3118,5278E,Unoccupied,"(-37.80458527580777, 144.95741928785532)",-37.80458527580777,144.95741928785532
3023,5108E,Present,"(-37.804292539726006, 144.95767318591783)",-37.804292539726006,144.95767318591783
5136,9949S,Unoccupied,"(-37.826081168135794, 144.9671815385024)",-37.826081168135794,144.9671815385024
4109,C6368,Unoccupied,"(-37.80412517102357, 144.95093860815354)",-37.80412517102357,144.95093860815354
4118,C6396,Unoccupied,"(-37.8037734258926, 144.95100108193583)",-37.8037734258926,144.95100108193583
2700,10330E,Present,"(-37.80319296434918, 144.94399913772605)",-37.80319296434918,144.94399913772605
910,C666,Present,"(-37.81445232772084, 144.96885430889915)",-37.81445232772084,144.96885430889915
3932,C5780,Unoccupied,"(-37.80421007960622, 144.95544486202414)",-37.80421007960622,144.95544486202414
3909,C5732,Unoccupied,"(-37.805128137732524, 144.9552798098799)",-37.805128137732524,144.9552798098799
3018,5098E,Unoccupied,"(-37.804412030760886, 144.95772746578052)",-37.804412030760886,144.95772746578052
4653,8473W,Present,"(-37.82535944758965, 144.96669772191913)",-37.82535944758965,144.96669772191913
4431,C7702,Present,"(-37.80362895153358, 144.95478126097842)",-37.80362895153358,144.95478126097842
4671,8494E,Unoccupied,"(-37.8247791195085, 144.96705557322758)",-37.8247791195085,144.96705557322758
5143,9956N,Unoccupied,"(-37.82593703115003, 144.96732970469938)",-37.82593703115003,144.96732970469938
5144,9958N,Unoccupied,"(-37.825944486806165, 144.96730411505928)",-37.825944486806165,144.96730411505928
5147,9964N,Unoccupied,"(-37.82596669710984, 144.96722787979286)",-37.82596669710984,144.96722787979286
4663,8484E,Unoccupied,"(-37.8250694773898, 144.96697098527403)",-37.8250694773898,144.96697098527403
5072,9850N,Unoccupied,"(-37.82518597250625, 144.96988858955484)",-37.82518597250625,144.96988858955484
3117,5276E,Unoccupied,"(-37.80461115213699, 144.9574147085697)",-37.80461115213699,144.9574147085697
3993,C5954,Unoccupied,"(-37.80392684324373, 144.95399357403704)",-37.80392684324373,144.95399357403704
